vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,0,616,36.504607,6.500736,31.267153,-41.34
1,32,615,36.512337,7.100364,29.256910,-31.00
2,64,615,36.516202,7.700108,26.399481,-19.64
3,96,615,36.516202,8.299891,24.963558,-11.05
4,129,615,36.512337,8.899635,23.587507,2.69
5,161,616,36.504607,9.499263,23.874451,10.20
6,32,589,36.994759,7.093092,30.592627,-31.66
7,64,589,36.998662,7.697684,27.583941,-15.89
8,97,589,36.998662,8.302315,26.482910,-7.90
9,129,589,36.994759,8.906907,23.903730,0.34
10,161,590,36.986953,9.511380,24.027790,11.31
11,194,591,36.975246,10.115655,24.629333,16.93
12,226,591,36.959642,10.719655,23.656921,20.25
13,258,592,36.940143,11.323300,23.457277,23.37
14,291,594,36.916755,11.926512,21.985586,24.02
15,323,595,36.889483,12.529213,20.218491,20.94
16,355,597,36.858333,13.131326,19.730362,19.43
17,387,599,36.823313,13.732773,19.124758,14.18
18,420,601,36.784431,14.333479,13.351225,24.44
19,452,603,36.741697,14.933367,10.706367,12.12
20,484,606,36.695120,15.532361,13.587725,27.91
21,516,608,36.644711,16.130388,20.792841,33.46
22,548,611,36.590482,16.727372,21.544691,30.72
23,580,614,36.532447,17.323242,23.222200,32.58
24,31,564,37.478018,7.085702,33.205006,-32.02
25,64,563,37.481960,7.695220,29.189583,-17.54
26,97,563,37.481960,8.304779,28.091866,0.50
27,129,564,37.478018,8.914297,25.974480,6.15
28,162,564,37.470135,9.523694,23.835209,15.73
29,195,565,37.458313,10.132888,24.845259,17.70
30,227,566,37.442554,10.741800,23.971785,23.77
31,260,567,37.422863,11.350348,23.456602,26.11
32,292,568,37.399244,11.958453,22.503756,31.84
33,325,569,37.371703,12.566034,20.896152,28.09
34,357,571,37.340247,13.173013,20.961245,26.51
35,390,573,37.304882,13.779310,19.601639,20.04
36,422,575,37.265618,14.384847,19.479624,22.74
37,455,577,37.222464,14.989545,17.428852,20.33
38,487,580,37.175430,15.593329,12.275171,20.27
39,519,583,37.124526,16.196122,19.406012,35.56
40,552,585,37.069766,16.797847,21.666307,35.67
41,584,589,37.011162,17.398431,21.914801,31.47
42,616,592,36.948729,17.997799,23.438770,36.15
43,31,538,37.962086,7.078190,34.057861,-30.98
44,64,537,37.966067,7.692716,31.793350,-15.82
45,97,537,37.966067,8.307283,28.971710,2.49
46,130,538,37.962087,8.921809,28.103331,12.98
47,163,538,37.954126,9.536210,25.355837,19.63
48,196,539,37.942187,10.150404,24.171198,25.88
49,228,540,37.926273,10.764308,24.248085,26.59
50,261,541,37.906387,11.377840,24.214081,26.43
51,294,542,37.882536,11.990917,24.880568,31.60
52,327,543,37.854723,12.603458,22.876001,34.36
53,360,545,37.822957,13.215381,20.086464,28.67
54,392,547,37.787244,13.826606,21.087404,27.19
55,425,549,37.747593,14.437052,21.335314,18.71
56,458,552,37.704015,15.046639,20.420095,29.13
57,490,554,37.656518,15.655289,15.241047,19.62
58,523,557,37.605115,16.262924,13.143884,5.94
59,555,560,37.549818,16.869465,21.922077,34.38
60,588,563,37.490640,17.474836,21.707060,37.42
61,620,566,37.427595,18.078962,22.371372,37.84
62,31,512,38.446939,7.070554,34.541935,-30.45
63,64,511,38.450959,7.690170,30.591881,-13.07
64,97,511,38.450959,8.309829,30.848005,5.27
65,130,512,38.446939,8.929445,29.543850,20.55
66,163,512,38.438899,9.548934,26.717735,27.54
67,196,513,38.426842,10.168210,25.342106,33.00
68,230,514,38.410771,10.787189,25.093487,31.65
69,263,515,38.390689,11.405787,24.380114,28.19
70,296,516,38.366602,12.023918,25.461191,27.21
71,329,518,38.338515,12.641500,23.556890,35.03
72,362,519,38.306435,13.258449,19.672926,31.99
73,395,521,38.270370,13.874681,21.441698,34.52
74,428,523,38.230329,14.490116,19.354944,26.62
75,461,526,38.186321,15.104671,18.341850,12.27
76,494,528,38.138358,15.718265,15.053904,27.15
77,527,531,38.086450,16.330818,13.157700,24.82
78,559,534,38.030610,16.942252,12.710366,16.66
79,592,537,37.970852,17.552486,22.602207,36.18
80,625,541,37.907190,18.161445,22.697758,39.58
81,30,486,38.932547,7.062790,33.169670,-32.47
82,64,485,38.936607,7.687582,30.182375,-12.41
83,97,485,38.936607,8.312417,30.561861,10.22
84,131,486,38.932547,8.937209,31.364950,24.97
85,164,486,38.924428,9.561870,28.537836,36.06
86,197,487,38.912252,10.186313,27.026464,37.33
87,231,488,38.896022,10.810452,25.443953,39.66
88,264,489,38.875741,11.434199,25.175280,35.62
89,298,490,38.851416,12.057469,24.518671,32.41
90,331,492,38.823051,12.680175,26.017157,35.05
91,364,493,38.790655,13.302232,22.881643,35.59
92,398,495,38.754234,13.923555,21.585409,34.17
93,431,497,38.713798,14.544060,21.578485,34.35
94,464,500,38.669357,15.163663,17.002531,25.05
95,497,502,38.620921,15.782282,18.884357,25.19
96,530,505,38.568503,16.399834,15.482567,30.72
97,563,508,38.512115,17.016237,13.210324,16.13
98,596,511,38.451770,17.631413,15.668888,27.77
99,629,515,38.387484,18.245281,23.106398,40.05
100,30,460,39.418884,7.054895,32.306404,-35.25
101,63,459,39.422985,7.684950,28.002600,-10.73
102,97,459,39.422985,8.315049,31.132036,10.50
103,131,460,39.418884,8.945104,32.468578,29.03
104,165,460,39.410685,9.575024,31.818691,39.58
105,198,461,39.398388,10.204721,28.124714,42.87
106,232,462,39.381997,10.834106,27.417536,44.40
107,266,463,39.361516,11.463089,26.465113,41.56
108,300,464,39.336950,12.091583,25.403881,37.46
109,333,466,39.308305,12.719499,24.261816,36.59
110,367,467,39.275588,13.346749,25.689201,40.61
